Ticker,MaxDrawdown,DebtToEquity,ReturnSD,PriceChange12M,RSI,EarningsGrowth,ROE,ROA,OperatingMargin,EBITDAMargin,LogMarketCap,RevenueGrowth,PE,Sector,MaxDrawdown_ZScore,DebtToEquity_ZScore,ReturnSD_ZScore,PriceChange12M_ZScore,RSI_ZScore,EarningsGrowth_ZScore,ROE_ZScore,ROA_ZScore,OperatingMargin_ZScore,EBITDAMargin_ZScore,LogMarketCap_ZScore,RevenueGrowth_ZScore,PE_ZScore,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score
G,0.4003555367331311,71.021,0.021645129971009702,-0.2747727,43.8079618771563,0.178,0.23117,0.09182,0.15433,0.16757,22.411321349516665,0.067,9.788343,industrials,1.0699617010058977,-0.1143900098935222,-0.01814795501959359,-0.9088361539810927,-0.5285673209607735,-0.15361731912307028,-0.08157218351636279,0.5027093537967211,0.1513128718135252,-0.20190342204061185,-1.1505666361556488,-0.08097056229616302,-0.7482457465047188,0.312474578697594,-0.5303402646883122,0.09263665501331791,-1.1505666361556488,-0.08097056229616302
PWR,0.11662871634288127,69.121,0.0226317305236824,1.113159,65.64113640383076,0.51,0.13534,0.04709,0.04244,0.08828,25.41056431539567,0.263,98.965805,industrials,-1.2697239245642926,-0.1164310079936699,0.1099857911263168,1.6215196458850627,1.6836220035667386,-0.002140202601456676,-0.09646390908116076,-0.571887222542595,-0.9458138484711385,-0.9523915941904659,1.520146736767155,-0.060742557392217754,1.6051102427776163,-0.4253897138105485,1.1010004822834483,-0.64163914357134,1.520146736767155,-0.060742557392217754
XYL,0.30040993052583054,18.354,0.015296027736090954,-0.12642586,31.56000318603418,0.145,0.08724,0.05006,0.12894,0.21032,23.989515103897535,0.027,27.364763,industrials,0.2457840717620893,-0.1709654030200895,-0.8427311683774724,-0.6383831576370964,-1.7695597121795366,-0.1686737795002186,-0.1039385203685111,-0.5005357396065842,-0.09764635088758848,0.20272981493008144,0.25475571112972645,-0.0850987265622743,-0.2844113611177269,-0.2559708332118242,-0.8588722164389506,-0.12484769898315057,0.25475571112972645,-0.0850987265622743
DE,0.1989347828457202,376.022,0.018330938711567837,0.038302302,36.362331455902314,-0.085,0.18349001,0.03809,0.17479,0.18129998,25.68560182161633,-0.111,29.946238,industrials,-0.5910065568193363,0.21324496986602634,-0.4485751835123384,-0.3380651664002138,-1.2829763562639953,-0.2736127457651919,-0.08898152637363413,-0.788103837500204,0.3519314498546748,-0.07194772026417022,1.7650573206296318,-0.0993408932803582,-0.21628731367138201,-0.27544559015521614,-0.6315514228098004,-0.14927540857083335,1.7650573206296318,-0.0993408932803582
DRS,0.3247897668832808,9.783,0.024851183654861855,0.05694115,47.70482312856545,0.22,0.10859,0.055370003,0.09102,0.12503,23.20675084735051,0.059,41.981304,industrials,0.4468265837136317,-0.1801724528708083,0.398235015518997,-0.304084447363662,-0.13372804328266402,-0.13445455137033605,-0.10062078749980155,-0.37296786470938986,-0.4694672931808626,-0.6045489869700454,-0.4422665013382892,-0.08179619514938527,0.10131305325213723,0.22162971545394014,-0.1907556806722207,-0.3869012330900249,-0.4422665013382892,-0.08179619514938527
TKR,0.13401222080961298,65.418,0.020433073669581716,0.6937306,60.61876806631809,0.261,0.10277,0.05389,0.14026,0.17416,22.843833291118756,0.08,27.261362,industrials,-1.1263749966522063,-0.12040880586990507,-0.17556253787280937,0.8568544360850546,1.1747436631075232,-0.11574803999266688,-0.10152519992583853,-0.40852355790795725,0.013350829142998625,-0.1395283803648955,-0.7654309737479276,-0.07962890890967686,-0.28714007033629363,-0.4741154467983069,0.6386166863999704,-0.15905657726392317,-0.7654309737479276,-0.07962890890967686
ADP,0.40779778279458784,69.259,0.014764746118224335,-0.30824965,69.84782511705728,0.105,0.71208,0.05949,0.30184,0.29351,25.223787764139303,0.07,21.017723,industrials,1.1313324100139384,-0.11628276707902759,-0.9117308296601413,-0.9698684040509841,2.109853738747557,-0.1869240345028227,-0.0068400564020249365,-0.27398877526766724,1.5977081038198775,0.9901318964176127,1.35382922302662,-0.08066094997620467,-0.4519070967354837,0.034439604424923144,0.3176871000645834,0.5767527921419495,1.35382922302662,-0.08066094997620467
GGG,0.20318068229515293,1.929,0.012028992554030823,-0.1096068,27.61062485070846,-0.028,0.19779,0.12011,0.25507,0.32059,23.25315959861791,0.022,24.715685,industrials,-0.5559937586080483,-0.18860929449110297,-1.267034049147018,-0.6077201170715579,-2.169720146075841,-0.24760613238648116,-0.08675934619353023,1.1823502468134717,1.1391093308489801,1.2464469386905102,-0.4009412489194117,-0.0856147470955382,-0.3543194235088282,-0.6705457007487231,-1.0083487985112933,0.8702867925398579,-0.4009412489194117,-0.0856147470955382
DAL,0.2289658186313547,105.021,0.025935840062714304,0.5412955,60.759521544926834,,0.2499,0.04341,0.03179,0.11929,24.635759750999686,0.129,11.115329,industrials,-0.3433627751987264,-0.07786688599614269,0.5391036664059256,0.5789480813356261,1.1890051413175728,0.0,-0.07866159163669394,-0.6602957939919285,-1.0502414074221769,-0.6588786894311397,0.8302123316271801,-0.07457190768369054,-0.7132271400008264,0.03929133507035217,0.5893177408843996,-0.6120193706204847,0.8302123316271801,-0.07457190768369054
LECO,0.20094225317572398,90.311,0.01679048515986502,0.34218168,53.53444590167288,0.176,0.37765,0.1232,0.1715,0.19368,23.392753178648768,0.117,27.185759,industrials,-0.5744524310288726,-0.09366850812939129,-0.6486400261771251,0.2159411630049145,0.45694324223904953,-0.1545298318732005,-0.058809583487858065,1.2565846179489175,0.31967166873271097,0.045230468422658265,-0.27663840143292245,-0.07581035696352392,-0.2891352019409328,-0.43892032177846296,0.17278485779025451,0.3906692929041072,-0.27663840143292245,-0.07581035696352392
TTC,0.17217150826077834,84.224,0.016685810155441454,0.1966263,39.48735309048751,0.327,0.22945999,0.084300004,0.09814,0.14127,22.90382362329505,0.042,27.18563,industrials,-0.8117035242524803,-0.10020722151654862,-0.6622345862128938,-0.049422687381039034,-0.9663417097309945,-0.0856351192383702,-0.08183791449448093,0.3220484560617478,-0.3996528124549103,-0.4508356824459739,-0.7120118329140488,-0.08355066496248256,-0.28913860619707343,-0.5247151106606408,-0.36713317211680124,-0.15256948833340434,-0.7120118329140488,-0.08355066496248256
GXO,0.30599172130968294,198.468,0.025031073504503436,0.14110577,39.1249389542327,,0.04605,0.0253,0.026080001,0.06956,22.420963140875966,0.108,42.38393,industrials,0.2918129795824951,0.022514771616752118,0.4215980272928686,-0.15064286636905616,-1.003062374529476,0.0,-0.11033933614659759,-1.0953716714232948,-1.106230257861883,-1.1295783590113169,-1.1419809825706724,-0.07673919392339895,0.11193818528987995,0.24530859283070527,-0.38456841363284405,-0.8603799061107731,-1.1419809825706724,-0.07673919392339895
RBA,0.20748700140459242,72.778,0.01604726748917571,-0.00019097328,52.44489970922137,0.2,0.07576,0.040510003,0.17973,0.27195,23.694158960453944,0.114,48.706974,industrials,-0.5204827240656825,-0.11250262375564879,-0.7451646673698327,-0.4082427424009583,0.34654782298491854,-0.14357967887163806,-0.10572248164873527,-0.7299655200727307,0.4003701485606024,0.7860642335149663,-0.008247857118544253,-0.07611996928348226,0.27880067648631857,-0.4593833383970547,-0.06842486609589261,0.08768659508852567,-0.008247857118544253,-0.07611996928348226
DCI,0.2604516197327809,43.223,0.016208689542629294,0.18953502,41.7137095905739,-0.013,0.24267,0.11801,0.13567,0.17759001,22.994259059792213,0.03,26.143751,industrials,-0.08372261800370182,-0.14425088630820912,-0.7242001418954234,-0.062350889450690505,-0.7407619583271696,-0.24076228676050462,-0.0797851142896574,1.131899703323363,-0.03165597795420924,-0.10706297570660683,-0.6314824685421634,-0.08478911424231594,-0.3166333580073177,-0.31739121540244475,-0.3479583781794549,0.22834890884322245,-0.6314824685421634,-0.08478911424231594
LOAR,0.40581471872658775,81.386,0.025184021759032497,-0.28204536,48.228346900152346,-0.256,0.05945,0.04479,0.25553,0.35859,22.487405642747383,0.361,87.80282,industrials,1.114979544648222,-0.10325582815245343,0.4414620267262729,-0.9220950322180079,-0.08068336591676058,-0.35163258590132423,-0.10825701200417567,-0.6271425796984283,1.143619816963297,1.6061209271089045,-1.0828164266153206,-0.05062855494024513,1.3105237293374952,0.48439524774068055,-0.4514703280120309,0.5035852880923993,-1.0828164266153206,-0.05062855494024513
TT,0.20157358790214192,53.597,0.01695155363125773,0.033809304,46.25159323757088,-0.021,0.36630002,0.11342,0.15521,0.19597,25.325435855890735,0.06,34.48165,industrials,-0.569246279624886,-0.1331070366814028,-0.6277214218142609,-0.3462564077617931,-0.28097276241477176,-0.24441233776102544,-0.06057334000800776,1.0216292296949825,0.15994162785830573,0.06690555877734582,1.444343036365871,-0.08169299104273248,-0.096599684592378,-0.44335824604018326,-0.2905471693125301,0.29697576908065654,1.444343036365871,-0.08169299104273248
HAYW,0.24041809260920097,62.842,0.019658611671261282,-0.0142349005,46.384723522374586,0.791,0.105270006,0.04998,0.16846001,0.26233998,21.823522596730403,0.115,18.972603,industrials,-0.2489243263795282,-0.12317596960989477,-0.2761450044279097,-0.43384640336930796,-0.2674836843856354,0.12606783879183678,-0.10113670568330123,-0.502457665072874,0.2898633368138782,0.6951043855628465,-1.6739793798089577,-0.07601676517682948,-0.5058769596679036,-0.21608176680577754,-0.19175408298770216,0.09534333790513735,-1.6739793798089577,-0.07601676517682948
RBC,0.11564692476111238,29.497,0.015925851486060336,0.5205703,43.269812475149784,0.256,0.08998,0.05638,0.25521,0.30531,23.597633603424956,0.183,61.736496,industrials,-1.277820034928519,-0.15899548626748652,-0.7609334476316026,0.5411637076352589,-0.5830939020891942,-0.11802932186799239,-0.10351273170058302,-0.34870362776968544,1.1404820874924677,1.1018201349264827,-0.09420006731833128,-0.06899888592444031,0.6226443220498797,-0.7325829896092028,-0.0533198387739759,0.4475214657371705,-0.09420006731833128,-0.06899888592444031
DOV,0.15336382881440258,43.927,0.015070788233534247,0.15609169,45.814974778582915,0.053,0.14998001,0.07056,0.16395001,0.22534999,24.064905304457163,0.101,26.2375,industrials,-0.9667965718201802,-0.14349464280162813,-0.8719839203290586,-0.12332184647425137,-0.32521198620171,-0.21064936600620796,-0.09418889070292953,-0.008042338869808393,0.24564096208437766,0.344990247803465,0.32188785717876167,-0.07746162266996844,-0.31415936103889947,-0.6607583783169556,-0.21972773289405645,0.12209999507877618,0.32188785717876167,-0.07746162266996844
LMT,0.251499925183004,276.365,0.016796319013144205,0.11825526,30.464114041414334,-0.115,0.6764,0.07226,0.110039994,0.10645001,25.535008963284294,0.003,25.835272,industrials,-0.15754063433998106,0.1061924710942278,-0.6478823603993162,-0.19230191955474216,-1.8805978144780242,-0.28730043701714497,-0.012384632924533468,0.03279857728885123,-0.2829685565908726,-0.7804105424456738,1.6309600283496895,-0.08757562512194106,-0.3247739900228131,-0.23307684121502317,-0.7867333903499704,-0.2607412886680571,1.6309600283496895,-0.08757562512194106
TDG,0.2529888325265342,,0.017203282212663536,-0.16526109,50.47907029597869,0.115,,0.11769,0.46659002,0.51047003,24.940947801177238,0.183,37.874844,industrials,-0.14526271466826296,0.0,-0.5950284276129673,-0.7091841556038092,0.14736529748893284,-0.18236147075217166,-1.725256871380338e-17,1.1242120014582035,3.213148707175251,3.0436813521406236,1.101970844071185,-0.06899888592444031,-0.00705471164061486,-0.2467637140937434,-0.24806010962234937,1.8452605151935195,1.101970844071185,-0.06899888592444031
BA,0.24961328061128593,828.696,0.0198020668341175,0.0894891,50.58241838758049,,1.69947,-0.02069,0.01715,-0.035350002,25.874555346481763,0.14,86.22835,industrials,-0.17309839930184617,0.6995116930166845,-0.2575139106474088,-0.24474586891902128,0.15783677265954887,0.0,0.14659770740289915,-2.200238573856676,-1.193792530712618,-2.1225625391250453,1.933313347720493,-0.07343666251050994,1.268974123401801,0.08963312768914315,-0.02896969875315747,-1.34249898407286,1.933313347720493,-0.07343666251050994
HEI-A,0.27106799253953373,49.699,0.018308627563834355,0.036118984,52.1445151665501,0.125,0.16567,0.07853,0.22241,0.27298,24.165531659558404,0.144,44.45238,industrials,0.00382277096407094,-0.13729430541528476,-0.4514728211957568,-0.34204560100247283,0.31611214457550535,-0.17779890700152065,-0.0917507082423804,0.18342948570931872,0.8188648167324627,0.7958132916220962,0.4114918523517905,-0.07302384608389881,0.16652371718168285,-0.19498145188232355,-0.06791078780949604,0.4265892214553743,0.4114918523517905,-0.07302384608389881
RRX,0.217243902382444,71.342,0.02898894609807788,0.43856132,47.66065395614276,0.116,0.04343,0.031519998,0.112770006,0.2002,23.315967949101914,0.043,46.69302,industrials,-0.4400247647631661,-0.1140451886355499,0.9356227162200051,0.39165210113177773,-0.13820336919495022,-0.18190521437710658,-0.1107464771356383,-0.9459420144673951,-0.25619968437800483,0.10694295275128794,-0.34501276847378265,-0.08344746085582978,0.2256532712816366,0.12718425427376304,0.023847839186573638,-0.30148630580743757,-0.34501276847378265,-0.08344746085582978
ETN,0.19132733447846018,110.463,0.02010010320827855,0.19255853,47.74763058830281,-0.094,0.20844999,0.07022,0.16104999,0.22239,25.74689110669258,0.168,38.33007,industrials,-0.653739567282232,-0.07202103775350918,-0.21880673882843232,-0.05683869020885941,-0.12939068934792428,-0.2777190531407778,-0.08510281227300961,-0.016210522101540118,0.217205092646895,0.31697363177771337,1.8196331303030053,-0.07054694752423203,0.004958512435856738,-0.31485578128805786,-0.15464947756585384,0.10821634751251466,1.8196331303030053,-0.07054694752423203
LYFT,0.4851444942754699,42.616,0.03130503574924796,-0.14828432,54.13070396698006,4.889,1.47808,-0.01245,-0.0032300001,-0.00102,22.386734812018126,0.138,2.0321636,industrials,1.769153638151747,-0.14490293149073002,1.2364225106355367,-0.6782335919467548,0.5173575317471759,1.9958064638086215,0.11219429382895962,-2.002280250828821,-1.3936266773666006,-1.7976254669736915,-1.172460025667016,-0.0736430707238155,-0.952928082552119,0.9535577390988511,0.6116434678696808,-1.2703345253350384,-1.172460025667016,-0.0736430707238155
TRU,0.33428207184657144,115.665,0.024470205718738685,-0.14527643,53.2269276933332,1.72,0.15254,0.046469998,0.19652,0.30536,23.33504364784164,0.137,19.573408,industrials,0.5251026150228764,-0.06643299979721011,0.3487558924613863,-0.6727498697240695,0.4257847638072607,0.5499300112273158,-0.09379107510730575,-0.5867821929544782,0.5650028917331782,1.1022933901744016,-0.3280265741902184,-0.07374627483046828,-0.4900219665627985,0.26914183589568413,0.100988301770169,0.24668075346144896,-0.3280265741902184,-0.07374627483046828
BAH,0.3706779160854169,373.032,0.023593404926172745,-0.28348964,50.67585752829882,0.107,0.8074,0.094849996,0.09486,0.11215,22.966273452476955,-0.065,11.402899,industrials,0.8252322731179158,0.21003308338210971,0.23488227879795617,-0.9247281173147966,0.16730424928955412,-0.18601152175269248,0.007972416527501752,0.5755021847361762,-0.43181453953091087,-0.7264595388339642,-0.6564026022414093,-0.09459350437433023,-0.7056382877655171,0.4233825450993272,-0.31447846325931167,-0.14369986927529926,-0.6564026022414093,-0.09459350437433023
HEI,0.271059144213964,49.699,0.019685857508917905,0.09860599,53.8101055822304,0.125,0.16567,0.07853,0.22241,0.27298,24.460950254358366,0.144,59.494072,industrials,0.003749805355400531,-0.13729430541528476,-0.27260647889559664,-0.2281247516924014,0.4848737386396977,-0.17779890700152065,-0.0917507082423804,0.18342948570931872,0.8188648167324627,0.7958132916220962,0.6745510311906382,-0.07302384608389881,0.5634676889347722,-0.13538365965182694,0.026316693315258554,0.4265892214553743,0.6745510311906382,-0.07302384608389881
RSG,0.22540240160270233,117.578,0.011380945448179103,-0.18037736,46.0002701124034,0.075,0.18346001,0.06181,0.20204,0.31117,24.886518368349144,0.026,29.932663,industrials,-0.37274764473056177,-0.06437803697321931,-1.3511985097555694,-0.7367428182288092,-0.3064374209701796,-0.2006117257547757,-0.08898618829335596,-0.2182529367452615,0.6191287251049838,1.157285649982582,1.05350347554241,-0.08520193066892708,-0.2166455522536205,-0.5961080638197834,-0.41459732165125485,0.36729381251223714,1.05350347554241,-0.08520193066892708
EME,0.2515057475593997,13.355,0.023980246247969798,0.7849618,55.529680803179964,0.3,0.39229,0.117539994,0.08726,0.10429,24.3556845259481,0.197,28.486912,industrials,-0.15749262150023297,-0.17633537644253067,0.285122903123185,1.0231791882675643,0.6591052019506851,-0.09795404136512795,-0.05653456666360007,1.1206082470645,-0.5063356144631072,-0.8008552638068216,0.5808158480880699,-0.06755402843130136,-0.2547983175213843,-0.01623503160652621,0.5281101162843739,-0.060779299467257214,0.5808158480880699,-0.06755402843130136
TREX,0.5600817622932787,43.705,0.03163976592346205,-0.32830447,50.22546139898933,0.036,0.20084,0.09634,0.24317,0.2768,22.12709364880608,0.01,21.766668,industrials,2.3871059648285557,-0.1437331173164875,1.2798952525207257,-1.006430599512239,0.12166903907998658,-0.21840572438231468,-0.08628538435514314,0.6112981426420979,1.0224250161525148,0.8319699925631031,-1.4036607435283026,-0.08685319637537159,-0.4321427508810002,1.1744227000109315,-0.36772242827152235,0.5948519417506432,-1.4036607435283026,-0.08685319637537159
BR,0.45545180150314585,120.878,0.01547808204800872,-0.3729322,49.4632903717774,0.151,0.42314,0.091709994,0.18402,0.24062,23.58004734367338,0.078,16.095186,industrials,1.5242999215791495,-0.060833145536120715,-0.8190870492607278,-1.0877919773382232,0.04444405249810061,-0.165936241249828,-0.05174055921630781,0.5000665621361626,0.4424353342789078,0.4895224951689586,-0.10985997204514261,-0.07983531712298242,-0.5818107929341251,0.21479324226076701,-0.4030947220299835,0.34507095809193034,-0.10985997204514261,-0.07983531712298242
HXL,0.1865301928573083,78.826,0.019846941354734957,0.6299168,52.69405078878334,0.4,0.08411,0.05045,0.12582,0.17794001,22.595232509856253,0.099,57.07947,industrials,-0.6932980527274778,-0.10600580454002083,-0.2516858777949642,0.7405146918876285,0.3717924046983163,-0.052328403858617804,-0.10442491399282308,-0.49116635295842104,-0.12823921322817444,-0.10375018897117409,-0.986800645558507,-0.077668030883274,0.49974735028650347,-0.3503299116874876,0.35332623090910903,-0.20689516728764815,-0.986800645558507,-0.077668030883274
